Collection_Date,site_name,Plant,PMMoV_gc_g_dry_weight,PMMoV_gc_g_dry_weight_UCI,PMMoV_gc_g_dry_weight_LCI,RSV_gc_g_dry_weight,RSV_gc_g_dry_weight_LCI,RSV_gc_g_dry_weight_UCI,bcov_recovery
2023/2/24,City of Clinton,"Clinton, IA",142796569.3,149897573.7,136373756.1,0,0,0,1.536
2023/2/27,City of Clinton,"Clinton, IA",133576842.9,144741585.8,122548506,0,0,0,0.684
2023/3/1,City of Clinton,"Clinton, IA",165773318.5,172982079.1,157988284.4,0,0,0,1.081
2023/3/3,City of Clinton,"Clinton, IA",115304323.2,125716436.5,103706723.2,0,0,0,0.806
2023/3/6,City of Clinton,"Clinton, IA",137351280.4,142928140.2,131778181.6,0,0,0,0.99
2023/3/8,City of Clinton,"Clinton, IA",172338990.2,183861175.7,159148275.7,0,0,0,2.07
2023/3/10,City of Clinton,"Clinton, IA",161738214,168360015.8,155120865.6,0,0,0,1.065
2023/3/13,City of Clinton,"Clinton, IA",160519442.5,201975704.7,114929482.8,0,0,0,0.825
2023/3/15,City of Clinton,"Clinton, IA",196494690.6,214195474,179995282.5,0,0,0,0.81
2023/3/17,City of Clinton,"Clinton, IA",165347158.1,181326876.3,148460034.8,0,0,0,0.909
2023/3/20,City of Clinton,"Clinton, IA",161497538.8,176763567.8,144718791,0,0,0,1.024
2023/3/22,City of Clinton,"Clinton, IA",147320501.6,155107872.8,139918339.4,0,0,0,1.042
2023/3/24,City of Clinton,"Clinton, IA",150277668,157014032.4,143545691.9,0,0,0,1.282
2023/3/27,City of Clinton,"Clinton, IA",176674314.8,184609736.3,168743792.7,0,0,0,0.946
2023/3/29,City of Clinton,"Clinton, IA",140443079.9,157751582.5,122785609.3,0,0,0,0.979
2023/3/31,City of Clinton,"Clinton, IA",217837335.4,226385065.9,209296230.4,0,0,0,0.703
2023/4/3,City of Clinton,"Clinton, IA",184168707.9,194248840.5,174695227.8,0,0,0,0.636
2023/4/5,City of Clinton,"Clinton, IA",163037058,170691133.7,155387606.1,0,0,0,1.069
2023/4/7,City of Clinton,"Clinton, IA",175234795.9,181870201.4,168604497.8,0,0,0,1.172
2023/4/10,City of Clinton,"Clinton, IA",179651467.4,186916097,172391949.3,0,0,0,1.039
2023/4/12,City of Clinton,"Clinton, IA",210929619.7,217576090.5,204288411.4,0,0,0,0.925
2023/4/14,City of Clinton,"Clinton, IA",168290592.6,179587984.4,158008028,0,0,0,0.822
2023/4/17,City of Clinton,"Clinton, IA",214833383.7,221802865.1,207869590.7,0,0,0,0.989
2023/4/19,City of Clinton,"Clinton, IA",172893645.6,182837647.2,162415302.2,0,0,0,0.868
2023/4/21,City of Clinton,"Clinton, IA",212685898.6,220323741.5,205053521.3,0,0,0,0.631
2023/4/24,City of Clinton,"Clinton, IA",185171478,204467002.8,166180065.5,0,0,0,1.141
2023/4/26,City of Clinton,"Clinton, IA",130518434.7,166064560.2,97856763.51,0,0,0,1.455
2023/4/28,City of Clinton,"Clinton, IA",139675658.6,144508272.1,134846526.5,0,0,0,1.266
2023/5/1,City of Clinton,"Clinton, IA",153288323.2,163956691.3,142697583.7,0,0,0,0.567
2023/5/3,City of Clinton,"Clinton, IA",175654438.9,192492963.7,158596974.5,0,0,0,1.301
2023/5/5,City of Clinton,"Clinton, IA",159213336.1,165040819.6,153390014.1,0,0,0,1.292
2023/5/8,City of Clinton,"Clinton, IA",135666539.4,147369481.7,123813883.4,0,0,0,1.471
2023/5/10,City of Clinton,"Clinton, IA",130885973.7,136918690.2,124856792.5,0,0,0,1.248
2023/5/12,City of Clinton,"Clinton, IA",191728011.5,200019725.8,183441350,0,0,0,1.107
2023/5/15,City of Clinton,"Clinton, IA",76342129.36,94812138.1,56986159.83,0,0,0,1.169
2023/5/17,City of Clinton,"Clinton, IA",105695906.3,118457106.6,94560320.79,0,0,0,1.207
2023/5/19,City of Clinton,"Clinton, IA",91911272.86,117891223.3,67879326.6,0,0,0,0.93
2023/5/22,City of Clinton,"Clinton, IA",139340516,145955519.4,132729804.8,0,0,0,0.977
2023/5/24,City of Clinton,"Clinton, IA",121522466.5,136235795.5,107313593.1,0,0,0,1.12
2023/5/26,City of Clinton,"Clinton, IA",74392206.53,98914008.08,52576895.32,0,0,0,0.985
2023/5/31,City of Clinton,"Clinton, IA",74377557.67,79169602.16,69587431.41,0,0,0,1.094
2023/6/2,City of Clinton,"Clinton, IA",184059708.2,205494237.8,163607788,0,0,0,0.805
2023/6/5,City of Clinton,"Clinton, IA",110113541.1,115526862.7,104703224.1,0,0,0,0.964
2023/6/7,City of Clinton,"Clinton, IA",86573992.75,100358285.1,72971737.35,0,0,0,1.346
2023/6/9,City of Clinton,"Clinton, IA",131105796.7,138145904.1,124069583.7,0,0,0,0.683
2023/6/12,City of Clinton,"Clinton, IA",133998427.5,140768477.6,127232509.4,0,0,0,0.902
2023/6/14,City of Clinton,"Clinton, IA",123289005,129590845.1,116991210,0,0,0,1.142
2023/6/16,City of Clinton,"Clinton, IA",107237048.7,134562868.5,79624668.01,0,0,0,0.74
2023/6/19,City of Clinton,"Clinton, IA",104155476.9,109837641,97664297.24,0,0,0,1.393
2023/6/21,City of Clinton,"Clinton, IA",117967066.6,123949871.2,111987475.7,0,0,0,1.081
2023/6/23,City of Clinton,"Clinton, IA",99824406.52,106828390.7,93207230.54,0,0,0,1.873
2023/6/26,City of Clinton,"Clinton, IA",109907318.5,120273434.2,98521226.49,0,0,0,0.694
2023/6/28,City of Clinton,"Clinton, IA",132665191.7,139915578.2,125418975.8,0,0,0,1.424
2023/6/30,City of Clinton,"Clinton, IA",82661220,92538072.72,72584162.31,0,0,0,2.1
2023/7/3,City of Clinton,"Clinton, IA",105089700.3,113453047.9,96606755.84,0,0,0,1.02
2023/7/5,City of Clinton,"Clinton, IA",99008113.94,104476253.7,93542600.69,0,0,0,0.789
2023/7/7,City of Clinton,"Clinton, IA",93359559.17,107592071.9,78501918.4,0,0,0,0.608
2023/7/10,City of Clinton,"Clinton, IA",51383862.84,59840088.84,42673385.48,0,0,0,0.917
2023/7/12,City of Clinton,"Clinton, IA",65929680.9,70355458.31,61505626.42,0,0,0,0.904
2023/7/14,City of Clinton,"Clinton, IA",61447278.87,70527648.93,51968509.78,0,0,0,0.857
2023/7/17,City of Clinton,"Clinton, IA",81440429.69,90532387.64,72605370.42,0,0,0,1.107
2023/7/19,City of Clinton,"Clinton, IA",59126491.72,63474383.34,54780242.64,0,0,0,0.983
2023/7/21,City of Clinton,"Clinton, IA",35161690.24,39609702.86,31080782.09,0,0,0,1.125
2023/7/24,City of Clinton,"Clinton, IA",85775643.81,92358564.19,79377109.89,0,0,0,3.044
2023/7/26,City of Clinton,"Clinton, IA",99285024.73,104154278.5,94418530.05,0,0,0,0.792
2023/7/28,City of Clinton,"Clinton, IA",114480658.6,119252226.8,109712086.7,0,0,0,1.168
2023/4/10,"City of Wheeling, Water Pollution Control Division","Wheeling, WV",274935913.1,320265167.8,228516642.3,0,0,0,0.758
2023/4/12,"City of Wheeling, Water Pollution Control Division","Wheeling, WV",282296554.6,322447578.8,242822726.2,0,0,0,0.94
2023/4/14,"City of Wheeling, Water Pollution Control Division","Wheeling, WV",314277133.6,331318203.1,298744669.9,0,0,0,1.02
2023/4/17,"City of Wheeling, Water Pollution Control Division","Wheeling, WV",190554361,205402976.1,175162924.7,0,0,0,1.101
2023/4/19,"City of Wheeling, Water Pollution Control Division","Wheeling, WV",284826660.2,293084096.4,276409609.1,0,0,0,0.979
2023/4/21,"City of Wheeling, Water Pollution Control Division","Wheeling, WV",271924377.3,295299569,250827157.4,0,0,0,0.506
2023/4/24,"City of Wheeling, Water Pollution Control Division","Wheeling, WV",318005724.9,378970499.1,259466995,0,0,0,1.07
2023/4/26,"City of Wheeling, Water Pollution Control Division","Wheeling, WV",298333544.3,307044994.2,289630232.4,0,0,0,0.661
2023/4/28,"City of Wheeling, Water Pollution Control Division","Wheeling, WV",290041072.2,297794348.2,282295611.6,0,0,0,1.034
2023/5/1,"City of Wheeling, Water Pollution Control Division","Wheeling, WV",224221249.9,237237695.1,211858918.1,0,0,0,1.195
2023/5/3,"City of Wheeling, Water Pollution Control Division","Wheeling, WV",251727406.4,269485933.5,235038388,0,0,0,1.222
2023/5/5,"City of Wheeling, Water Pollution Control Division","Wheeling, WV",169427392.2,230478996,115092535.6,0,0,0,0.844
2023/5/8,"City of Wheeling, Water Pollution Control Division","Wheeling, WV",184586746.1,193888274.7,175400611.3,0,0,0,0.914
2023/5/10,"City of Wheeling, Water Pollution Control Division","Wheeling, WV",153601353.3,163855003.7,143521403,0,0,0,0.947
2023/5/12,"City of Wheeling, Water Pollution Control Division","Wheeling, WV",210275627.1,217461514.2,203095448.5,0,0,0,0.817
2023/5/15,"City of Wheeling, Water Pollution Control Division","Wheeling, WV",248638433,257650442.1,239635425.5,0,0,0,1.838
2023/5/17,"City of Wheeling, Water Pollution Control Division","Wheeling, WV",359595674.9,369323638.7,349877746.1,0,0,0,0.653
2023/5/19,"City of Wheeling, Water Pollution Control Division","Wheeling, WV",224784069.5,231574081.8,218000086.4,0,0,0,1.555
2023/5/22,"City of Wheeling, Water Pollution Control Division","Wheeling, WV",234169829,256886977.6,211798341.5,0,0,0,1.649
2023/5/24,"City of Wheeling, Water Pollution Control Division","Wheeling, WV",242146240.2,257436089.4,227018134.3,0,0,0,0.793
2023/5/26,"City of Wheeling, Water Pollution Control Division","Wheeling, WV",475748380,488119697.6,463392607.3,0,0,0,1.106
2023/5/29,"City of Wheeling, Water Pollution Control Division","Wheeling, WV",315414767.8,330454477.7,300912753.1,0,0,0,0.946
2023/5/31,"City of Wheeling, Water Pollution Control Division","Wheeling, WV",167190129.6,173285147.4,161099457.7,0,0,0,1.077
2023/6/2,"City of Wheeling, Water Pollution Control Division","Wheeling, WV",263101621.2,295501193.9,232823548.2,0,0,0,1.113
2023/6/5,"City of Wheeling, Water Pollution Control Division","Wheeling, WV",209178584.5,215796511.2,202566467,0,0,0,1.325
2023/6/7,"City of Wheeling, Water Pollution Control Division","Wheeling, WV",237514226.9,267854964.1,203966582.6,0,0,0,0.825
2023/6/9,"City of Wheeling, Water Pollution Control Division","Wheeling, WV",207772285.1,215634504.3,199916808,0,0,0,0.628
2023/6/12,"City of Wheeling, Water Pollution Control Division","Wheeling, WV",208914473.2,215775360.9,202059111.7,0,0,0,0.729
2023/6/14,"City of Wheeling, Water Pollution Control Division","Wheeling, WV",180234185.1,197817654,164028917.1,0,0,0,0.967
2023/6/16,"City of Wheeling, Water Pollution Control Division","Wheeling, WV",298067141.8,343202692,252608131.4,0,0,0,0.587
2023/6/21,"City of Wheeling, Water Pollution Control Division","Wheeling, WV",209985218.9,221637250.4,198513019.9,0,0,0,1.887
2023/6/23,"City of Wheeling, Water Pollution Control Division","Wheeling, WV",458445929.6,476898426.2,441616219,0,0,0,2.188
2023/6/26,"City of Wheeling, Water Pollution Control Division","Wheeling, WV",252085111.9,264171069.8,239990261.3,0,0,0,0.648
2023/6/28,"City of Wheeling, Water Pollution Control Division","Wheeling, WV",259611703.6,268105540.6,251124688.1,0,0,0,1.019
2023/6/30,"City of Wheeling, Water Pollution Control Division","Wheeling, WV",320090280.2,331714625.2,308476885.6,0,0,0,0.877
2023/7/3,"City of Wheeling, Water Pollution Control Division","Wheeling, WV",120961771.1,134573334.4,108623705.8,0,0,0,2.069
2023/7/5,"City of Wheeling, Water Pollution Control Division","Wheeling, WV",462083364.2,489190699.6,434951563.3,0,0,0,0.812
2023/7/7,"City of Wheeling, Water Pollution Control Division","Wheeling, WV",236531602.3,247880929,224881168.8,0,0,0,1.242
2023/7/10,"City of Wheeling, Water Pollution Control Division","Wheeling, WV",170650436.5,185750416.8,155857679.6,0,0,0,0.593
2023/7/12,"City of Wheeling, Water Pollution Control Division","Wheeling, WV",241079231.2,248206863.1,233753402.8,0,0,0,0.556
2023/7/14,"City of Wheeling, Water Pollution Control Division","Wheeling, WV",192041266.8,217113504.3,169352129.8,0,0,0,1.9
2023/7/17,"City of Wheeling, Water Pollution Control Division","Wheeling, WV",215063397.1,230562273.7,200752655.7,0,0,0,0.878
2023/7/19,"City of Wheeling, Water Pollution Control Division","Wheeling, WV",259591305.7,268530597.5,250659197.7,0,0,0,0.922
2023/7/21,"City of Wheeling, Water Pollution Control Division","Wheeling, WV",104215515.2,125244109.9,85152717.72,0,0,0,0.976
2023/7/24,"City of Wheeling, Water Pollution Control Division","Wheeling, WV",447848665.9,459205342.9,436504126.9,0,0,0,1.2
2023/7/26,"City of Wheeling, Water Pollution Control Division","Wheeling, WV",247192644.4,269501226.5,223863917.8,0,0,0,1.414
2023/5/1,City of Carmel WWTP,"Carmel, IN",994184436.9,1072285468,924042500.8,0,0,0,1.065
2023/5/3,City of Carmel WWTP,"Carmel, IN",915682966.6,941141097.3,892863155.4,0,0,0,1.416
2023/5/5,City of Carmel WWTP,"Carmel, IN",593681538.9,748902944,449648437.5,0,0,0,1.177
2023/5/8,City of Carmel WWTP,"Carmel, IN",1676463994,1778392583,1577614977,0,0,0,1.405
2023/5/10,City of Carmel WWTP,"Carmel, IN",544081412.2,601796156.1,491574152.8,0,0,0,1.209
2023/5/12,City of Carmel WWTP,"Carmel, IN",619954251,635593547.5,603099574.2,0,0,0,1.756
2023/5/15,City of Carmel WWTP,"Carmel, IN",553388167.5,565425618.5,541366992.7,0,0,0,1.494
2023/5/17,City of Carmel WWTP,"Carmel, IN",643656568.1,657017210.4,630314562.4,0,0,0,1.964
2023/5/19,City of Carmel WWTP,"Carmel, IN",687613560,711707792.6,664490623.7,0,0,0,1.466
2023/5/22,City of Carmel WWTP,"Carmel, IN",542394060.1,555054901.9,529748899,0,0,0,1.645
2023/5/24,City of Carmel WWTP,"Carmel, IN",353610264.1,391783173.2,318408507.6,0,0,0,0.645
2023/5/26,City of Carmel WWTP,"Carmel, IN",432071697.7,469693802.7,396209621.6,0,0,0,1.043
2023/5/30,City of Carmel WWTP,"Carmel, IN",581091348.9,678271403.8,488895227.4,0,0,0,1.106
2023/5/31,City of Carmel WWTP,"Carmel, IN",494798230.6,510020279.7,478298809.1,0,0,0,1.681
2023/6/2,City of Carmel WWTP,"Carmel, IN",451043006.4,468359623.1,434342745.6,0,0,0,2.156
2023/6/5,City of Carmel WWTP,"Carmel, IN",545769142.1,576401764.4,515249102.8,0,0,0,2.745
2023/6/9,City of Carmel WWTP,"Carmel, IN",1314534332,1482877778,1138838618,0,0,0,0.963
2023/6/12,City of Carmel WWTP,"Carmel, IN",613432646.5,645485524.6,584912879.2,3984.324971,1032.560944,6891.79656,1.966
2023/6/14,City of Carmel WWTP,"Carmel, IN",271817094.9,278629713.8,265012144.4,0,0,0,1.833
2023/6/16,City of Carmel WWTP,"Carmel, IN",636052960.8,669389197.6,602052920.7,0,0,0,1.662
2023/6/19,City of Carmel WWTP,"Carmel, IN",740073057.5,787150295.6,685500644.1,2165.918891,1125.549305,3708.085498,1.104
2023/6/21,City of Carmel WWTP,"Carmel, IN",771150999.2,830785850,716303073.9,0,0,0,1.539
2023/6/23,City of Carmel WWTP,"Carmel, IN",703563457.6,736983148.9,670815239.1,1554.225611,807.6746989,2660.856487,1.178
2023/6/26,City of Carmel WWTP,"Carmel, IN",626626635.3,661599844.5,587831140,0,0,0,1.642
2023/6/28,City of Carmel WWTP,"Carmel, IN",673446488.1,697615519.2,649370659.8,0,0,0,1.217
2023/6/30,City of Carmel WWTP,"Carmel, IN",756781722.4,770526782.3,743057981.7,0,0,0,1.813
2023/7/5,City of Carmel WWTP,"Carmel, IN",724209786.4,775161934.7,678372560.9,0,0,0,1.469
2023/7/6,City of Carmel WWTP,"Carmel, IN",648842128.8,667319875,631999860.5,0,0,0,0.846
2023/7/7,City of Carmel WWTP,"Carmel, IN",794762142.6,812351622.9,776678703.3,0,0,0,0.833
2023/7/10,City of Carmel WWTP,"Carmel, IN",921153619.8,934129305.2,908204433.4,0,0,0,0.907
2023/7/12,City of Carmel WWTP,"Carmel, IN",683144882.1,726736270.8,643944634.2,1544.879973,802.8177501,2644.858029,1.16
2023/7/14,City of Carmel WWTP,"Carmel, IN",468904622.6,477982986.4,459841556.5,0,0,0,1.936
2023/7/17,City of Carmel WWTP,"Carmel, IN",4749917932,5179555916,4416022044,0,0,0,1.288
2023/7/19,City of Carmel WWTP,"Carmel, IN",567172016.7,607369290.9,525576004.9,0,0,0,1.301
2023/7/21,City of Carmel WWTP,"Carmel, IN",741838934.3,891242957.3,614900564.2,0,0,0,1.221
2023/7/24,City of Carmel WWTP,"Carmel, IN",980106325,1008026786,953183663.5,3219.938353,1079.229644,5137.25937,3.386
2023/7/26,City of Carmel WWTP,"Carmel, IN",989097267.4,1137836789,855996806.3,0,0,0,1.208
2023/7/28,City of Carmel WWTP,"Carmel, IN",611314499.3,640579905.1,582189120,0,0,0,2.465
2022/8/22,Archie Elledge WWTP,"Winston-Salem, NC",282058165.5,289932885.9,274183445.2,7659.955257,5583.892617,10093.95973,1.123
2022/8/24,Archie Elledge WWTP,"Winston-Salem, NC",661452326.7,710966322.2,613439553.9,7381.142132,4744.802676,10850.40494,1.648
2022/8/26,Archie Elledge WWTP,"Winston-Salem, NC",384715247.9,408631110.9,359820001.8,6423.796217,1819.301509,9783.556967,0.64
2022/8/28,Archie Elledge WWTP,"Winston-Salem, NC",457898611.6,480440882,434300054.4,67267.98715,58984.50142,76294.35191,0.998
2022/8/31,Archie Elledge WWTP,"Winston-Salem, NC",162622345.2,168212549.7,157036737.7,4090.997335,2230.734009,5913.165238,0.947
2022/9/2,Archie Elledge WWTP,"Winston-Salem, NC",798736914.7,850407787.4,755737868.7,4009.05798,2302.185734,6403.529211,0.66
2022/9/6,Archie Elledge WWTP,"Winston-Salem, NC",315798712.5,339085012.6,291578213.2,6726.758874,4026.944764,9776.510554,1.544
2022/9/8,Archie Elledge WWTP,"Winston-Salem, NC",294772076,352012971.5,243139534.1,6094.59234,3737.172607,9282.168378,0.629
2022/9/12,Archie Elledge WWTP,"Winston-Salem, NC",190085222.4,197127929,183047335.3,5928.65058,3526.221534,8479.769113,0.992
2022/9/14,Archie Elledge WWTP,"Winston-Salem, NC",317676784.2,331082425.5,304281286.6,12149.42238,6933.182057,16992.71896,1.522
2022/9/16,Archie Elledge WWTP,"Winston-Salem, NC",345056604.4,363813509.5,327095766.4,7926.262589,5433.399267,11086.00636,0.775
2022/9/19,Archie Elledge WWTP,"Winston-Salem, NC",610948937.2,627176150.8,594737229.8,40411.05992,33345.94203,48810.35745,1.119
2022/9/21,Archie Elledge WWTP,"Winston-Salem, NC",559708462.8,624200120.8,495671945.6,29109.05286,22301.11471,36471.995,1.278
2022/9/23,Archie Elledge WWTP,"Winston-Salem, NC",239184945.1,261286150,215878474.4,0,0,0,0.91
2022/9/26,Archie Elledge WWTP,"Winston-Salem, NC",409149531.6,447119818.8,371079350.3,4550.629192,2613.180655,7268.563464,1.371
2022/9/28,Archie Elledge WWTP,"Winston-Salem, NC",194222208.7,209920857.8,177987744.9,11846.94695,8855.020639,15447.75096,1.441
2022/9/30,Archie Elledge WWTP,"Winston-Salem, NC",294273661.4,302405131.4,286149636.8,9080.678294,6605.688843,12108.05203,1.157
2022/10/3,Archie Elledge WWTP,"Winston-Salem, NC",1771738305,1804186835,1736202517,19825.40094,10225.69684,29345.67825,0.765
2022/10/5,Archie Elledge WWTP,"Winston-Salem, NC",181817126.4,190179701.7,174052162.8,13585.15623,10154.20692,17714.36671,0.84
2022/10/7,Archie Elledge WWTP,"Winston-Salem, NC",560046465.8,573340436.3,546766953.9,7608.072658,5068.010883,10881.8653,1.214
2022/10/10,Archie Elledge WWTP,"Winston-Salem, NC",411504439.3,451048286,365984906.8,48323.61785,38685.01063,57505.03898,0.865
2022/10/12,Archie Elledge WWTP,"Winston-Salem, NC",373902574.1,395401811.3,351749364.2,5473.34434,1308.997051,9868.559864,1.128
2022/10/14,Archie Elledge WWTP,"Winston-Salem, NC",248308120.6,279770779.1,215915391.7,3830.08174,1624.083371,5957.891912,1.445
2022/10/17,Archie Elledge WWTP,"Winston-Salem, NC",1048995853,1120578730,980056353.1,62557.16267,49777.79472,73875.21256,0.818
2022/10/19,Archie Elledge WWTP,"Winston-Salem, NC",596169026.7,612409272.1,579944232.5,33834.25979,26987.91779,41752.4544,1.401
2022/10/21,Archie Elledge WWTP,"Winston-Salem, NC",2008305156,2058915596,1960856470,120049.0288,108104.2341,131994.8832,1.056
2022/10/24,Archie Elledge WWTP,"Winston-Salem, NC",252164023.5,316060051,188044188.5,49090.1419,43525.00424,54760.94222,1.136
2022/10/26,Archie Elledge WWTP,"Winston-Salem, NC",690345731.9,776361315.8,605948223.6,46257.32487,38685.62159,54758.92095,1.219
